event_id,lane_id,start_time_s,end_time_s,duration_s,max_vehicle_count,y_m,type,dataset_source,source_file,vehicle_id,min_acc_ms2
1389,4,793.492816,794.393716,0.9009000000000924,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2298.0,-9.583537500000002
1390,3,704.33707,705.03777,0.7006999999999834,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2299.0,-7.7740875
1391,1,720.519905,721.387439,0.8675339999999778,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2300.0,-12.540775
1392,5,783.983315,784.884215,0.9009000000000924,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2301.0,-16.006687499999998
1393,3,707.707103,708.708104,1.0010010000000875,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2302.0,-7.858700000000001
1394,6,797.797117,798.898217,1.1011000000000877,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2303.0,-16.5318
1395,1,721.454172,722.221606,0.7674339999999802,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2305.0,-5.6665125000000005
1396,4,799.999317,800.900217,0.9008999999999787,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2306.0,-7.390762499999999
1397,3,688.654734,689.522267,0.867533000000094,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2307.0,-9.27762
1398,3,691.357434,691.857934,0.5004999999999882,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2307.0,-5.6188666666666665
1399,2,674.640732,675.107865,0.4671329999999898,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2308.0,-5.356260000000001
1400,3,712.378437,713.045771,0.6673339999999826,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2309.0,-8.101524999999999
1401,4,797.26325,798.06405,0.8007999999999811,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2310.0,-6.7458875
1402,3,713.012404,713.879938,0.8675340000000915,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2314.0,-30.66655
1403,2,725.858573,726.559273,0.7006999999999834,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2316.0,-5.5162249999999995
1404,4,801.46745,802.401717,0.9342669999999771,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2317.0,-16.1398875
1405,3,680.446533,681.547633,1.101099999999974,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2319.0,-7.852100000000001
1406,3,713.579638,714.213604,0.6339659999999867,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2319.0,-11.123812500000001
1407,2,719.085138,720.386439,1.3013009999999667,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2320.0,-21.785775
1408,2,724.757473,725.558273,0.8007999999999811,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2321.0,-27.129325
1409,21,706.73947,707.273337,0.5338669999999865,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2323.0,-5.782146666666667
1410,4,803.436084,804.236884,0.8007999999999811,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2325.0,-11.777562500000002
1411,5,789.689015,790.389715,0.7006999999999834,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2326.0,-23.939237499999997
1412,3,715.081138,715.881938,0.8007999999999811,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2327.0,-15.954762500000001
1413,2,723.522906,724.390439,0.8675329999999803,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2328.0,-23.0727625
1414,4,804.570551,805.404718,0.8341669999999795,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2329.0,-12.0676125
1415,2,727.69374,728.527906,0.834165999999982,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2336.0,-4.75142
1416,2,726.69274,727.727106,1.034366000000091,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2337.0,-6.12342
1417,7,801.66765,802.401717,0.7340669999999818,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2338.0,-5.204549999999999
1418,2,727.99404,728.928307,0.9342669999999771,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2340.0,-6.796233333333333
1419,4,810.242885,811.077052,0.8341669999999795,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2341.0,-20.568175000000004
1420,5,798.130783,798.898217,0.7674340000000939,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2343.0,-18.6769
1421,3,721.921305,722.555272,0.6339669999999842,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2344.0,-7.58755
1422,4,811.711019,812.578552,0.8675329999999803,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2346.0,-10.680225
1423,3,723.022406,723.889939,0.8675329999999803,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2347.0,-20.46285
1424,4,814.080052,814.914219,0.8341669999999795,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2350.0,-22.021475
1425,1,744.543909,745.411442,0.8675329999999803,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2351.0,-10.163487499999999
1426,10,706.272337,707.34007,1.0677329999999756,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2353.0,-10.534226666666665
1427,5,806.405718,807.740385,1.3346669999999676,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2356.0,-14.482053333333333
1428,10,707.673737,708.407804,0.7340670000000955,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2358.0,-6.415486666666666
1429,2,732.19824,733.399441,1.201200999999969,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2359.0,-12.46268
1430,3,726.125506,727.059773,0.9342669999999771,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2360.0,-9.610275000000001
1431,4,816.816119,817.750386,0.9342670000000908,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2361.0,-5.3549533333333335
1432,3,727.29334,728.060773,0.7674330000000964,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2363.0,-8.2129125
1433,4,820.61992,821.42072,0.8007999999999811,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2365.0,-16.02085
1434,3,730.363073,731.230607,0.8675339999999778,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2368.0,-23.363675
1435,4,822.32162,823.255887,0.9342669999999771,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2369.0,-20.8473625
1436,1,722.588639,723.222606,0.6339670000000979,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2370.0,-6.1351
1437,3,734.934307,736.035408,1.1011009999999715,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2371.0,-6.77364
1438,5,812.411719,813.079052,0.6673330000000988,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2372.0,-5.514053333333334
1439,1,746.145509,747.580276,1.434767000000079,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2373.0,-21.515925000000003
1440,5,814.714019,815.247886,0.5338669999999865,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2375.0,-6.7709875
1441,3,736.068774,736.902941,0.8341670000000931,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2378.0,-13.982575
1442,3,733.19924,734.066774,0.8675339999999778,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2379.0,-34.027350000000006
1443,6,810.910218,811.744385,0.8341669999999795,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2380.0,-24.368112499999995
1444,3,725.424806,726.258973,0.8341669999999795,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2381.0,-7.86528
1445,1,735.568274,736.902941,1.3346670000000813,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2381.0,-9.063920000000001
1446,2,738.170875,739.071775,0.9008999999999787,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2383.0,-12.126949999999999
1447,1,754.020044,754.920944,0.9008999999999787,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2384.0,-18.7245375
1448,3,737.303341,738.070775,0.7674339999999802,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2385.0,-5.366566666666667
1449,4,824.757387,825.591554,0.8341669999999795,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2386.0,-14.366
1450,5,818.884853,820.41972,1.534866999999963,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2388.0,-14.828775
1451,2,737.236608,738.070775,0.8341669999999795,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2389.0,-18.401025
1452,3,739.572275,740.573275,1.0009999999999764,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2391.0,-19.006787499999998
1453,3,738.104141,738.904941,0.8007999999999811,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2392.0,-8.4698375
1454,7,812.278252,813.079052,0.8008000000000948,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2394.0,-19.989387500000003
1455,1,756.489177,757.757111,1.2679339999999684,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2395.0,-15.628987500000001
1456,7,825.391354,826.425721,1.0343669999999747,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2396.0,-6.909926666666666
1457,5,821.253887,822.42172,1.167833000000087,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2397.0,-16.8387125
1458,3,741.507542,742.241608,0.734066000000098,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2398.0,-8.4220375
1459,4,826.292254,827.093054,0.8008000000000948,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2401.0,-17.133425000000003
1460,2,748.214243,749.081776,0.8675329999999803,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2403.0,-7.8043625
1461,3,742.341708,743.075775,0.7340669999999818,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2405.0,-4.577106666666666
1462,3,743.009042,743.743109,0.7340669999999818,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2406.0,-13.137375
1463,4,828.627921,829.428721,0.8007999999999811,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2407.0,-9.2148125
1464,2,753.219243,754.086777,0.8675339999999778,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2408.0,-32.960225
1465,0,750.182876,750.916943,0.7340669999999818,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2409.0,-5.504899999999999
1466,2,749.682376,750.416443,0.7340669999999818,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2410.0,-14.131050000000002
1467,2,743.743109,744.410442,0.6673329999999851,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2412.0,-5.599049999999999
1468,3,750.116143,750.916943,0.8007999999999811,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2413.0,-20.084837499999995
1469,5,823.255887,823.92322,0.6673329999999851,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2415.0,-12.0428375
1470,7,814.947586,815.748386,0.8007999999999811,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2416.0,-7.0325625
1471,4,829.528821,830.429721,0.9008999999999787,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2417.0,-24.9919
1472,3,754.220244,755.087777,0.8675329999999803,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2419.0,-24.999312500000002
1473,3,748.948309,749.415443,0.4671339999999873,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2420.0,-4.819650000000001
1474,3,757.289977,758.090777,0.8007999999999811,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2424.0,-7.5473625
1475,2,759.058411,759.925944,0.8675329999999803,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2426.0,-22.621212500000002
1476,3,758.991678,759.759111,0.7674329999999827,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2427.0,-8.819374999999999
1477,7,834.934222,835.935222,1.0009999999999764,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2428.0,-7.837819999999999
1478,3,755.121144,755.75511,0.6339659999999867,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2430.0,-4.713006666666668
1479,7,840.473089,841.27389,0.8008010000000922,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2436.0,-10.483724999999998
1480,1,768.267612,769.101779,0.8341669999999795,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2439.0,-12.850099999999998
1481,7,815.781753,816.749386,0.967632999999978,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2441.0,-13.231912499999998
1482,2,769.835846,770.436446,0.6006000000000995,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2442.0,-11.3831375
1483,5,791.857849,792.558549,0.7006999999999834,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2444.0,-16.7180125
1484,4,834.600555,835.601555,1.0009999999999764,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2447.0,-8.692646666666667
1485,2,767.900579,769.268612,1.3680329999999685,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2450.0,-13.335087500000002
1486,3,763.229245,764.263612,1.0343669999999747,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2451.0,-18.2805375
1487,7,788.254249,789.055049,0.8008000000000948,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2452.0,-7.5635875
1488,4,836.769389,837.603556,0.8341669999999795,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2453.0,-12.881537499999999
1489,1,774.40708,775.60828,1.2012000000000853,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2455.0,-13.830273333333333
1490,1,769.335346,770.102779,0.7674330000000964,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2457.0,-8.8820375
1491,5,831.230521,831.931222,0.7007010000000946,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2459.0,-11.3335125
1492,7,823.32262,824.090054,0.7674339999999802,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2460.0,-13.25465
1493,3,768.567912,769.435446,0.8675339999999778,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2463.0,-22.3768625
1494,3,770.569913,771.103779,0.5338659999999891,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2466.0,-7.310287499999999
1495,4,831.430721,832.264888,0.8341670000000931,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2467.0,-4.836613333333333
1496,3,766.599279,767.600279,1.0009999999999764,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2470.0,-14.727737499999998
1497,1,778.978314,779.779114,0.8008000000000948,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2471.0,-12.3461875
1498,1,781.547548,782.448448,0.9008999999999787,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2474.0,-31.8464
1499,5,840.473089,841.27389,0.8008010000000922,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2475.0,-14.9445
1500,7,831.731022,832.431722,0.7006999999999834,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2477.0,-12.155262500000001
1501,5,824.857487,825.424721,0.5672339999999849,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2478.0,-6.0740625
1502,3,772.271613,773.10578,0.8341669999999795,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2480.0,-17.06275
1503,2,765.898579,766.766112,0.8675329999999803,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2482.0,-8.6816625
1504,3,774.473813,775.441447,0.9676340000000891,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2484.0,-18.6274875
1505,4,842.97559,843.442723,0.4671329999999898,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2485.0,-4.748199999999999
1506,3,775.741747,776.442447,0.7006999999999834,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2486.0,-7.523987499999999
1507,7,839.105056,839.939223,0.8341669999999795,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2487.0,-12.0124875
1508,2,785.851848,786.619282,0.7674339999999802,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2491.0,-16.9205125
1509,3,776.90958,777.61028,0.7006999999999834,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2494.0,-14.423237500000003
1510,3,782.281614,782.948948,0.6673339999999826,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2497.0,-11.642462500000002
1511,1,788.954949,790.456449,1.5014999999999645,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2498.0,-21.9323125
1512,2,780.279614,781.781114,1.5014999999999645,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2499.0,-20.94145
1513,2,783.582915,784.450448,0.867533000000094,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2500.0,-13.7428125
1514,1,791.290616,792.291616,1.0009999999999764,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2501.0,-10.098166666666666
1515,6,842.141423,842.708656,0.5672329999999874,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2502.0,-4.646280000000001
1516,3,783.582915,784.617281,1.034366000000091,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2503.0,-7.038426666666666
1517,5,839.872489,840.606556,0.7340669999999818,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2504.0,-13.86185
1518,3,784.817481,785.618281,0.8007999999999811,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2506.0,-7.068150000000001
1519,2,770.469813,771.604279,1.1344659999999749,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2507.0,-7.71932
1520,3,785.418081,786.452448,1.0343669999999747,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2508.0,-13.62735
1521,3,786.552548,787.453448,0.9008999999999787,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2510.0,-12.389575
1522,3,771.437446,772.104779,0.6673329999999851,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2511.0,-8.8657625
1523,6,844.77739,845.611557,0.8341669999999795,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2512.0,-25.336312500000002
1524,2,791.857849,792.792116,0.9342669999999771,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2513.0,-18.0826
1525,2,764.263612,765.197878,0.9342659999999796,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2515.0,-10.888646666666666
1526,1,792.958949,793.793116,0.8341670000000931,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2518.0,-24.646500000000003
1527,3,787.853848,788.421082,0.5672339999999849,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2519.0,-4.633286666666667
1528,2,794.393716,795.294616,0.9008999999999787,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2520.0,-6.725106666666666
1529,1,795.394716,795.96195,0.5672339999999849,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2521.0,-6.5169749999999995
1530,1,795.86185,796.796116,0.9342659999999796,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2522.0,-7.542533333333334
1531,3,790.056049,790.956949,0.9008999999999787,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2523.0,-29.634675
1532,5,809.442085,810.242885,0.8007999999999811,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2525.0,-4.8235133333333335
1533,3,791.457449,792.291616,0.8341669999999795,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2526.0,-12.997325
1534,1,800.76675,801.634284,0.8675339999999778,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2528.0,-25.2218625
1535,4,843.843123,844.443723,0.6005999999999858,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2529.0,-4.97848
1536,5,810.376352,811.077052,0.7006999999999834,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2530.0,-14.19815
1537,2,798.16415,799.298617,1.134467000000086,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2532.0,-12.395333333333333
1538,1,803.169151,804.470451,1.3012999999999693,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2534.0,-19.6764875
1539,3,792.758749,793.626283,0.8675339999999778,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2535.0,-13.472475000000001
1540,2,799.799117,800.633284,0.8341669999999795,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2537.0,-23.899312499999997
1541,6,850.249524,851.784391,1.5348670000000766,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2538.0,-8.629774999999999
1542,3,795.327983,796.128783,0.8007999999999811,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2539.0,-18.5881625
1543,1,805.037684,805.805118,0.7674339999999802,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2541.0,-11.193675000000002
1544,5,845.544824,846.445724,0.9009000000000924,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2542.0,-5.875206666666667
1545,2,756.989677,757.690377,0.7006999999999834,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2543.0,-8.497293333333333
1546,5,852.251525,853.686291,1.4347659999999678,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2544.0,-14.104479999999999
1547,21,770.936946,771.437446,0.5004999999999882,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2546.0,-4.97862
1548,3,796.896216,797.797117,0.9009009999999762,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2547.0,-21.180212500000003
1549,3,768.401079,769.301979,0.9008999999999787,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2548.0,-9.507573333333333
1550,3,774.573913,775.10778,0.5338670000001002,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2548.0,-5.453073333333333
1551,3,799.76575,800.399717,0.6339669999999842,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2548.0,-4.931473333333334
1552,3,759.058411,759.625644,0.5672329999999874,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2549.0,-4.40322
1553,0,763.629645,764.363712,0.7340669999999818,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2550.0,-5.084973333333334
1554,0,768.367712,769.068412,0.7006999999999834,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2550.0,-4.47602
1555,7,814.580552,815.247886,0.6673339999999826,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2551.0,-5.655750000000001
1556,4,845.07769,846.112057,1.0343670000000884,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2553.0,-15.1541125
1557,3,756.522544,757.156511,0.6339669999999842,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2554.0,-4.744293333333334
1558,3,759.191878,759.759111,0.5672329999999874,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2554.0,-5.13694
1559,1,811.510819,812.144785,0.6339659999999867,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2557.0,-5.90475
1560,7,851.183791,852.118058,0.9342669999999771,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2560.0,-11.397075
1561,1,814.847486,815.815119,0.967632999999978,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2561.0,-20.040487499999998
1562,3,800.76675,801.967951,1.201200999999969,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2562.0,-11.068237499999999
1563,3,803.602917,804.637284,1.0343669999999747,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2566.0,-7.137586666666666
1564,7,861.427359,862.294893,0.8675339999999778,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2567.0,-20.314112499999997
1565,5,815.448086,816.248886,0.8007999999999811,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2568.0,-15.6762875
1566,2,806.205518,807.306618,1.101099999999974,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2569.0,-14.4343375
1567,5,855.554825,857.123059,1.5682339999999613,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2570.0,-13.579724999999998
1568,4,848.881491,849.782391,0.9008999999999787,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2571.0,-17.9550125
1569,7,827.860488,828.761388,0.9008999999999787,,,hard_brake,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,2573.0,-27.4785625
